customer_id,name,gender,past_3_years_bike_related_purchases,DOB,age,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age,Age Group
1361,Gradeigh Saltmarshe,Male,56,1964-12-12,60.0,Professor,Manufacturing,Affluent Customer,N,No,19.0,61,55-64
1456,Berkie Croall,Male,97,1964-12-11,60.0,Health Coach II,Property,Mass Customer,N,Yes,6.0,61,55-64
1463,Willie Landsberg,Male,53,1965-04-18,59.0,Chief Design Engineer,Property,High Net Worth,N,Yes,18.0,60,55-64
1526,Charlie MacKibbon,Male,50,1964-11-07,60.0,Editor,Manufacturing,Mass Customer,N,Yes,19.0,61,55-64
1633,Ashia Muzzi,Female,16,1964-07-08,60.0,Mechanical Systems Engineer,Property,High Net Worth,N,Yes,14.0,61,55-64
1788,Anna-diana Kurten,Female,79,1964-08-10,60.0,Account Representative IV,Financial Services,High Net Worth,N,Yes,10.0,61,55-64
1832,Elicia Normanvill,Female,53,1964-11-05,60.0,Programmer Analyst III,Manufacturing,Mass Customer,N,Yes,12.0,61,55-64
1838,Jobina Dudenie,Female,14,1964-11-25,60.0,Business Systems Development Analyst,Financial Services,Affluent Customer,N,Yes,12.0,61,55-64
1902,Camille Vallintine,Female,48,1964-12-01,60.0,Environmental Tech,Financial Services,Mass Customer,N,Yes,4.0,61,55-64
1936,Gisella Scad,Female,36,1964-07-08,60.0,Junior Executive,Manufacturing,Mass Customer,N,Yes,12.0,61,55-64
1948,Elizabeth Applewhaite,Female,30,1964-06-08,60.0,,Entertainment,Mass Customer,N,No,11.0,61,55-64
1964,Cara Campbell-Dunlop,Female,60,1964-06-19,60.0,Mechanical Systems Engineer,Financial Services,Affluent Customer,N,Yes,9.0,61,55-64
2027,Whitney Dahle,Male,89,1964-09-02,60.0,VP Product Management,Unknown,High Net Worth,N,No,10.0,61,55-64
2090,Stanton Schimoni,Male,63,1964-12-05,60.0,Help Desk Technician,Financial Services,Mass Customer,N,Yes,17.0,61,55-64
2109,Grazia Vinson,Female,14,1965-04-13,59.0,Account Representative II,Health,High Net Worth,N,Yes,18.0,60,55-64
2141,Georgie Bruggen,Female,50,1964-08-21,60.0,Programmer I,Financial Services,High Net Worth,N,Yes,4.0,61,55-64
2273,Rhetta Lambrook,Female,71,1964-08-04,60.0,Assistant Professor,Unknown,Mass Customer,N,Yes,9.0,61,55-64
2502,Concordia Mussington,Female,6,1964-08-23,60.0,Structural Engineer,Manufacturing,Mass Customer,N,Yes,11.0,61,55-64
2536,Aigneis Brignall,Female,71,1964-06-10,60.0,Associate Professor,Health,Mass Customer,N,Yes,16.0,61,55-64
2590,Roslyn Tewkesbury.,Female,48,1964-09-22,60.0,General Manager,Financial Services,Affluent Customer,N,Yes,11.0,61,55-64
2605,Had Gilling,Male,50,1965-02-03,60.0,Marketing Manager,Health,High Net Worth,N,Yes,18.0,60,55-64
2609,Genvieve Kobes,Female,17,1964-12-18,60.0,Compensation Analyst,Financial Services,Mass Customer,N,Yes,14.0,61,55-64
2624,Winfield Lampitt,Male,37,1964-07-08,60.0,Community Outreach Specialist,Retail,Mass Customer,N,Yes,11.0,61,55-64
2665,Seth Murdie,Male,43,1965-03-28,59.0,Project Manager,Telecommunications,Mass Customer,N,Yes,17.0,60,55-64
2683,Myrta Rentilll,Female,81,1965-04-14,59.0,Biostatistician II,Unknown,Affluent Customer,N,Yes,6.0,60,55-64
2706,Kelly Bilyard,Male,59,1964-07-21,60.0,Desktop Support Technician,Retail,Affluent Customer,N,No,6.0,61,55-64
2798,Barclay Gricks,Male,59,1965-02-19,59.0,Recruiter,Agriculture,High Net Worth,N,Yes,5.0,60,55-64
2801,Danella Lines,Female,15,1965-01-26,60.0,,Health,Mass Customer,N,No,10.0,60,55-64
2804,Jeno Brimming,Male,61,1964-09-06,60.0,Nurse Practicioner,Unknown,Mass Customer,N,Yes,5.0,61,55-64
2863,Alisander Fetherstone,Male,90,1965-03-26,59.0,Internal Auditor,Manufacturing,Mass Customer,N,No,16.0,60,55-64
2892,Paulie Wolffers,Male,59,1965-05-09,59.0,Junior Executive,Manufacturing,Affluent Customer,N,Yes,7.0,60,55-64
2898,Tiertza Hilldrop,Female,81,1965-06-05,59.0,VP Sales,Unknown,Affluent Customer,N,Yes,5.0,60,55-64
2919,Rustin ,Male,47,1964-10-31,60.0,Safety Technician I,Financial Services,High Net Worth,N,Yes,8.0,61,55-64
2976,Lindsay Beausang,Male,16,1964-08-07,60.0,Tax Accountant,Health,Mass Customer,N,Yes,8.0,61,55-64
2991,Fred Catanheira,Female,48,1964-06-27,60.0,Desktop Support Technician,Financial Services,Mass Customer,N,No,11.0,61,55-64
3046,Shela Ridgers,Female,53,1964-06-07,60.0,Programmer Analyst III,Manufacturing,Affluent Customer,N,No,18.0,61,55-64
3090,Zared Pinchback,Male,81,1964-12-06,60.0,Operator,Manufacturing,Mass Customer,N,No,8.0,61,55-64
3228,Margette Donaghie,Female,36,1964-08-16,60.0,Social Worker,Health,Mass Customer,N,No,13.0,61,55-64
3229,Carrol Gheorghie,Male,69,1964-10-18,60.0,Sales Representative,Retail,High Net Worth,N,Yes,6.0,61,55-64
3235,Leif Woolfall,Male,88,1965-05-15,59.0,Business Systems Development Analyst,Property,Affluent Customer,N,Yes,12.0,60,55-64
3237,Astrid Sumnall,Female,94,1964-08-15,60.0,Assistant Manager,Manufacturing,Mass Customer,N,No,13.0,61,55-64
3334,Koralle Winckles,Female,63,1965-05-22,59.0,VP Product Management,Health,Mass Customer,N,Yes,12.0,60,55-64
3338,Nata Ozanne,Female,48,1964-07-08,60.0,,Manufacturing,Mass Customer,N,Yes,10.0,61,55-64
3429,Alla Hirtzmann,Female,37,1964-06-22,60.0,,Health,High Net Worth,N,No,15.0,61,55-64
3452,Maura Estevez,Female,22,1964-09-04,60.0,Marketing Manager,Retail,Mass Customer,N,No,13.0,61,55-64
3479,Pierette O' Ronan,Female,39,1964-08-09,60.0,,IT,Mass Customer,N,No,13.0,61,55-64
3583,Josselyn Mathey,Female,71,1965-05-27,59.0,Assistant Professor,Retail,Affluent Customer,N,No,5.0,60,55-64
3818,Erny Andryushin,Male,5,1964-08-08,60.0,Sales Representative,Retail,Mass Customer,N,Yes,7.0,61,55-64
3823,Corabel Todd,Female,5,1964-12-02,60.0,Budget/Accounting Analyst II,Retail,Affluent Customer,N,No,4.0,61,55-64
3855,Brnaby Doughtery,Male,89,1965-02-26,59.0,General Manager,Unknown,Mass Customer,N,No,16.0,60,55-64
3887,Dulcie Nealon,Female,66,1964-07-16,60.0,Computer Systems Analyst IV,Unknown,Affluent Customer,N,No,7.0,61,55-64
3942,Barbie Gergler,Female,82,1965-04-02,59.0,Administrative Officer,Manufacturing,Mass Customer,N,No,12.0,60,55-64
3983,Jarred Lyste,Male,19,1965-04-21,59.0,Graphic Designer,Unknown,Mass Customer,N,Yes,9.0,60,55-64
63,Ebony Zini,Female,58,1965-07-03,59.0,Senior Quality Engineer,Retail,Mass Customer,N,Yes,16.0,60,55-64
82,Gleda Cokely,Female,93,1965-06-28,59.0,Software Test Engineer III,Property,High Net Worth,N,No,19.0,60,55-64
88,Malynda Tumber,Female,41,1966-02-03,59.0,Help Desk Operator,Property,High Net Worth,N,Yes,7.0,59,55-64
179,Esteban Sewill,Male,23,1966-05-11,58.0,Environmental Tech,Manufacturing,High Net Worth,N,Yes,6.0,59,55-64
196,Swen Odhams,Male,90,1966-02-22,58.0,Programmer Analyst II,Manufacturing,High Net Worth,N,No,6.0,59,55-64
201,Salem Huie,Male,45,1966-04-20,58.0,Design Engineer,Manufacturing,Mass Customer,N,Yes,11.0,59,55-64
229,Vaughn Lambis,Male,30,1966-03-06,58.0,,Property,High Net Worth,N,No,19.0,59,55-64
257,Marissa ,Female,70,1966-02-08,59.0,Sales Associate,Manufacturing,Affluent Customer,N,Yes,19.0,59,55-64
265,Pennie Stoile,Male,74,1965-10-05,59.0,Sales Representative,Retail,High Net Worth,N,Yes,18.0,60,55-64
333,Debbi Doohey,Female,25,1965-06-20,59.0,Sales Associate,Financial Services,Affluent Customer,N,Yes,8.0,60,55-64
388,Carlye Bartle,Female,53,1966-05-25,58.0,,Financial Services,Mass Customer,N,Yes,11.0,59,55-64
541,Annissa Balmforth,Female,23,1966-01-01,59.0,,Manufacturing,Affluent Customer,N,Yes,13.0,59,55-64
567,Hashim O'Leahy,Male,73,1965-07-08,59.0,,Financial Services,Affluent Customer,N,No,16.0,60,55-64
587,Adolphus Seers,Male,43,1966-05-27,58.0,Registered Nurse,Health,Mass Customer,N,Yes,19.0,59,55-64
689,Hamnet Berford,Male,91,1966-05-19,58.0,Senior Developer,Entertainment,High Net Worth,N,Yes,16.0,59,55-64
696,Arch Gaitskill,Male,57,1966-02-06,59.0,Programmer Analyst II,Unknown,Affluent Customer,N,Yes,6.0,59,55-64
725,Gage Crossan,Male,61,1965-08-27,59.0,Design Engineer,Health,High Net Worth,N,Yes,19.0,60,55-64
742,Dexter Robelin,Male,55,1966-04-24,58.0,Senior Developer,Manufacturing,Mass Customer,N,No,15.0,59,55-64
882,Esmaria Lythgoe,Female,59,1965-09-29,59.0,,Property,Mass Customer,N,Yes,11.0,60,55-64
926,Terrel Matthisson,Male,18,1965-10-14,59.0,Professor,Telecommunications,Affluent Customer,N,No,10.0,60,55-64
927,Jarret ,Male,25,1966-02-19,58.0,Cost Accountant,Financial Services,Mass Customer,N,Yes,18.0,59,55-64
929,Kippy Conerding,Male,0,1965-09-04,59.0,Database Administrator III,Financial Services,Mass Customer,N,Yes,13.0,60,55-64
995,Urbano Mews,Male,16,1965-11-12,59.0,Information Systems Manager,Health,Mass Customer,N,Yes,19.0,60,55-64
998,Petunia Dufton,Female,66,1965-12-13,59.0,Speech Pathologist,Manufacturing,Affluent Customer,N,Yes,5.0,60,55-64
1145,Korella Begin,Female,80,1965-09-26,59.0,,Property,Mass Customer,N,Yes,14.0,60,55-64
1275,Francisca Whittek,Female,70,1966-01-10,59.0,General Manager,Health,Mass Customer,N,Yes,8.0,59,55-64
1326,Goddard Tinn,Male,15,1966-02-23,58.0,Biostatistician III,Health,Affluent Customer,N,Yes,5.0,59,55-64
1376,Pail ,Male,89,1966-03-12,58.0,Environmental Tech,Health,Mass Customer,N,Yes,18.0,59,55-64
1439,Leupold Detoc,Male,97,1965-07-28,59.0,GIS Technical Architect,Retail,Mass Customer,N,No,19.0,60,55-64
1440,Consuela O'Logan,Female,19,1965-11-22,59.0,Human Resources Manager,Financial Services,High Net Worth,N,Yes,12.0,60,55-64
1520,Dillie Wilstead,Male,95,1965-11-18,59.0,,Retail,Mass Customer,N,No,19.0,60,55-64
1531,Evaleen Pusey,Female,20,1966-03-17,58.0,Administrative Assistant III,Financial Services,Mass Customer,N,Yes,13.0,59,55-64
1590,Crystie Fontanet,Female,8,1965-12-09,59.0,Assistant Manager,Retail,Mass Customer,N,No,14.0,60,55-64
1618,Andee Scardifeild,Female,90,1966-03-01,58.0,Senior Developer,Unknown,Mass Customer,N,No,19.0,59,55-64
1668,Aurlie Bolter,Female,75,1965-06-13,59.0,Financial Advisor,Financial Services,Mass Customer,N,No,8.0,60,55-64
1693,Ring Birchall,Male,79,1965-11-06,59.0,Accountant I,Health,Affluent Customer,N,No,4.0,60,55-64
1754,Zonnya Tolland,Female,24,1965-11-27,59.0,,Retail,Mass Customer,N,Yes,15.0,60,55-64
1757,Hashim Hartwell,Male,68,1966-03-03,58.0,,IT,High Net Worth,N,No,7.0,59,55-64
1760,Kelsy Barrowcliff,Female,68,1966-04-27,58.0,Dental Hygienist,Health,High Net Worth,N,No,15.0,59,55-64
1781,Sammie Uglow,Male,63,1965-07-26,59.0,Data Coordiator,Unknown,Affluent Customer,N,No,17.0,60,55-64
1808,Charles Carren,Male,98,1965-12-15,59.0,Information Systems Manager,Retail,High Net Worth,N,No,17.0,60,55-64
1887,Kynthia Purcer,Female,22,1965-06-22,59.0,Director of Sales,IT,Affluent Customer,N,Yes,8.0,60,55-64
1924,Eolande Kauscher,Female,94,1965-12-01,59.0,VP Product Management,Unknown,Mass Customer,N,Yes,14.0,60,55-64
1975,Tommie Midden,Female,39,1965-10-19,59.0,Product Engineer,Health,Affluent Customer,N,No,4.0,60,55-64
2136,Heather Golsworthy,Female,21,1965-07-12,59.0,Office Assistant I,Health,High Net Worth,N,Yes,5.0,60,55-64
2268,Wilhelmina Gothup,Female,66,1965-10-07,59.0,Pharmacist,Health,Mass Customer,N,No,19.0,60,55-64
2320,Kaylyn Throssell,Female,14,1965-12-21,59.0,Senior Developer,Manufacturing,Affluent Customer,N,No,16.0,60,55-64
2333,Ives Adolfson,Male,82,1966-04-19,58.0,Structural Analysis Engineer,Financial Services,Mass Customer,N,Yes,10.0,59,55-64
2395,Ashlin Kesby,Male,23,1966-02-26,58.0,Executive Secretary,Unknown,High Net Worth,N,No,16.0,59,55-64
2534,Estelle Lithgow,Female,70,1965-06-21,59.0,Research Associate,Manufacturing,Affluent Customer,N,Yes,12.0,60,55-64
2542,Amanda Leverington,Female,43,1966-03-11,58.0,Accounting Assistant I,Property,Affluent Customer,N,Yes,12.0,59,55-64
2589,Alvera Kiddle,Female,42,1965-08-02,59.0,,Unknown,High Net Worth,N,No,8.0,60,55-64
2632,Krishna Frood,Male,18,1965-09-29,59.0,,Agriculture,Mass Customer,N,No,16.0,60,55-64
2664,Raynor Olech,Male,83,1966-01-16,59.0,Engineer II,Unknown,Mass Customer,N,No,15.0,59,55-64
2725,Sibylla Langmuir,Female,20,1965-06-19,59.0,Senior Quality Engineer,Property,Affluent Customer,N,No,11.0,60,55-64
2795,Shirline Amar,Female,9,1966-04-11,58.0,Research Assistant III,Financial Services,Mass Customer,N,No,17.0,59,55-64
3020,Witty McArthur,Male,13,1965-12-24,59.0,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,10.0,60,55-64
3054,Marieann Wickey,Female,94,1965-07-14,59.0,Operator,Manufacturing,Affluent Customer,N,No,16.0,60,55-64
3105,Bryn Rycraft,Male,88,1965-10-14,59.0,Teacher,Health,Mass Customer,N,No,12.0,60,55-64
3128,Betteanne Alldread,Female,96,1965-06-26,59.0,Geological Engineer,Manufacturing,High Net Worth,N,Yes,16.0,60,55-64
3319,Erda ,Female,67,1966-04-04,58.0,,Financial Services,Affluent Customer,N,Yes,19.0,59,55-64
3414,Winnifred Zima,Female,46,1966-02-25,58.0,Software Consultant,Unknown,Affluent Customer,N,Yes,10.0,59,55-64
3492,Urbanus Redding,Male,83,1966-01-27,59.0,Civil Engineer,Manufacturing,Mass Customer,N,No,19.0,59,55-64
3549,Jodee Macewan,Female,0,1966-02-24,58.0,Sales Representative,Retail,Mass Customer,N,No,7.0,59,55-64
3618,Evyn Rouby,Male,2,1966-04-28,58.0,Statistician IV,Retail,Affluent Customer,N,Yes,19.0,59,55-64
3661,Tadeas Shitliff,Male,34,1965-12-18,59.0,Research Associate,Manufacturing,Mass Customer,N,Yes,7.0,60,55-64
3676,Derk Willingale,Male,27,1965-12-15,59.0,Health Coach I,Health,Affluent Customer,N,No,11.0,60,55-64
3706,Darby Jellett,Male,20,1966-04-03,58.0,Assistant Professor,Agriculture,Affluent Customer,N,Yes,10.0,59,55-64
3787,Mariejeanne Kelling,Female,1,1965-10-06,59.0,Systems Administrator III,Manufacturing,High Net Worth,N,No,6.0,60,55-64
3796,Morgen Sieghart,Male,51,1965-07-27,59.0,Paralegal,Financial Services,Mass Customer,N,Yes,9.0,60,55-64
3977,Katrinka Van der Beken,Female,31,1965-08-21,59.0,Biostatistician II,Manufacturing,Mass Customer,N,Yes,16.0,60,55-64
6,Curr Duckhouse,Male,35,1966-09-16,58.0,,Retail,High Net Worth,N,Yes,13.0,59,55-64
54,Loralyn Wonfor,Female,2,1966-07-24,58.0,Sales Associate,Property,Mass Customer,N,Yes,18.0,59,55-64
83,Kerr Simmell,Male,97,1967-02-26,57.0,Internal Auditor,IT,Mass Customer,N,Yes,18.0,58,55-64
89,Benedicto Hoxey,Male,74,1967-01-22,58.0,Speech Pathologist,Health,Mass Customer,N,Yes,14.0,58,55-64
106,Glyn ,Male,54,1966-07-03,58.0,Software Test Engineer III,Health,High Net Worth,N,Yes,18.0,59,55-64
178,Matthieu Bertelmot,Male,2,1967-04-03,57.0,,Unknown,Affluent Customer,N,No,8.0,58,55-64
376,Marena Brunotti,Female,60,1966-10-24,58.0,Financial Advisor,Financial Services,Mass Customer,N,Yes,19.0,59,55-64
385,Kendall Humes,Male,69,1966-12-07,58.0,Project Manager,Health,High Net Worth,N,No,9.0,59,55-64
396,Peria Iscowitz,Female,98,1967-01-25,58.0,Systems Administrator III,Telecommunications,High Net Worth,N,Yes,16.0,58,55-64
444,Britteny Falconer-Taylor,Female,32,1967-02-24,57.0,Staff Scientist,Manufacturing,Mass Customer,N,Yes,8.0,58,55-64
505,Wylma Elsy,Female,40,1966-12-01,58.0,,Unknown,High Net Worth,N,Yes,10.0,59,55-64
542,Berri McManamen,Female,78,1967-01-14,58.0,Accountant III,Manufacturing,Mass Customer,N,No,18.0,58,55-64
572,Clementius Everington,Male,0,1967-05-01,57.0,Clinical Specialist,Health,High Net Worth,N,Yes,5.0,58,55-64
631,Ortensia Dronsfield,Female,33,1966-09-14,58.0,Computer Systems Analyst I,Health,Affluent Customer,N,No,17.0,59,55-64
638,Joey Ledram,Male,19,1967-04-29,57.0,,Manufacturing,High Net Worth,N,No,13.0,58,55-64
668,Ebony Threadgall,Female,61,1966-08-26,58.0,Junior Executive,Health,Mass Customer,N,No,7.0,59,55-64
703,Ethelda ,Female,66,1966-10-31,58.0,,Property,Mass Customer,N,No,15.0,59,55-64
732,Bonita Gethins,Female,71,1967-01-21,58.0,Actuary,Financial Services,Mass Customer,N,No,5.0,58,55-64
758,Teena Birrel,Female,99,1967-04-07,57.0,,Manufacturing,High Net Worth,N,Yes,11.0,58,55-64
841,Hanan McGreay,Male,93,1966-09-22,58.0,Marketing Manager,Manufacturing,Affluent Customer,N,Yes,8.0,59,55-64
885,Yancey Wivell,Male,20,1966-11-11,58.0,Statistician IV,Financial Services,Mass Customer,N,No,18.0,59,55-64
889,Ezequiel Coggeshall,Male,46,1967-02-19,57.0,Sales Representative,Retail,Affluent Customer,N,Yes,10.0,58,55-64
895,Juli Curness,Female,58,1966-09-03,58.0,,Unknown,Mass Customer,N,Yes,12.0,59,55-64
1027,Rolando Sherewood,Male,33,1966-10-07,58.0,Statistician I,Financial Services,Affluent Customer,N,No,18.0,59,55-64
1056,Kendricks Markel,Male,96,1966-12-18,58.0,Software Test Engineer IV,Manufacturing,Affluent Customer,N,No,6.0,59,55-64
1215,Dyann Turbard,Female,79,1967-02-26,57.0,VP Quality Control,Manufacturing,Mass Customer,N,No,11.0,58,55-64
1318,Barbe Assender,Female,10,1966-08-17,58.0,Senior Developer,Financial Services,Mass Customer,N,Yes,4.0,59,55-64
1398,Anderea Pulteneye,Female,11,1966-11-29,58.0,Project Manager,Manufacturing,Mass Customer,N,No,17.0,59,55-64
1416,Fraze Face,Male,90,1967-04-30,57.0,Assistant Manager,Unknown,High Net Worth,N,Yes,5.0,58,55-64
1419,Roddy Ollerton,Male,5,1967-01-11,58.0,Physical Therapy Assistant,Financial Services,Mass Customer,N,Yes,4.0,58,55-64
1525,Philis Whittam,Female,43,1966-07-15,58.0,Database Administrator III,Financial Services,High Net Worth,N,No,5.0,59,55-64
1692,Harriette De Matteis,Female,85,1967-04-07,57.0,Senior Quality Engineer,Health,Mass Customer,N,Yes,17.0,58,55-64
1735,Sly Offord,Male,7,1966-09-07,58.0,Occupational Therapist,Health,Mass Customer,N,No,8.0,59,55-64
1765,Sibella O' Mara,Female,48,1967-02-13,57.0,Senior Quality Engineer,Unknown,High Net Worth,N,No,10.0,58,55-64
1782,Ewen Emes,Male,47,1966-12-22,58.0,Pharmacist,Health,Affluent Customer,N,Yes,9.0,59,55-64
1818,Katha Lockhurst,Female,64,1967-04-01,57.0,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,11.0,58,55-64
1825,Arv Whitsey,Male,82,1967-02-14,57.0,VP Quality Control,Financial Services,Mass Customer,N,Yes,17.0,58,55-64
1833,Klemens Eite,Male,67,1967-03-15,57.0,Actuary,Financial Services,High Net Worth,N,Yes,19.0,58,55-64
1877,Radcliffe Bartolomeoni,Male,13,1966-09-09,58.0,Associate Professor,Financial Services,High Net Worth,N,Yes,16.0,59,55-64
1879,Kermy Heningam,Male,4,1967-04-25,57.0,Account Representative I,Manufacturing,High Net Worth,N,No,5.0,58,55-64
2146,Timmie Lenden,Male,75,1967-01-25,58.0,,Unknown,Mass Customer,N,No,13.0,58,55-64
2182,Symon Minchin,Male,47,1967-04-23,57.0,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,16.0,58,55-64
2192,Hubie Leipold,Male,93,1966-08-27,58.0,Staff Accountant II,Unknown,Mass Customer,N,No,14.0,59,55-64
2260,Jarad Barthropp,Male,38,1967-02-09,57.0,Administrative Assistant IV,Agriculture,High Net Worth,N,No,11.0,58,55-64
2270,Augustus Edleston,Male,50,1966-09-28,58.0,Information Systems Manager,Retail,Affluent Customer,N,No,9.0,59,55-64
2301,Ken Vashchenko,Male,66,1966-10-30,58.0,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,19.0,59,55-64
2313,Christa Pauley,Female,54,1966-07-10,58.0,Chemical Engineer,Manufacturing,Mass Customer,N,No,12.0,59,55-64
2324,Jerrold Robben,Male,44,1966-08-05,58.0,Sales Associate,Manufacturing,Mass Customer,N,Yes,16.0,59,55-64
2326,Trev Boothebie,Male,64,1966-06-22,58.0,Programmer Analyst I,Retail,High Net Worth,N,No,14.0,59,55-64
2371,Rory Lokier,Female,22,1966-11-18,58.0,Staff Scientist,Manufacturing,High Net Worth,N,Yes,8.0,59,55-64
2478,Andreas Lamke,Male,85,1966-07-07,58.0,Senior Cost Accountant,Financial Services,Affluent Customer,N,Yes,10.0,59,55-64
2516,Zoe Kiddye,Female,42,1967-05-27,57.0,Registered Nurse,Health,Mass Customer,N,No,19.0,58,55-64
2539,Tracie Ashdown,Male,68,1967-04-22,57.0,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,12.0,58,55-64
2613,Trenton Casaccio,Male,78,1966-06-13,58.0,,Health,Mass Customer,N,Yes,16.0,59,55-64
2655,York Strongman,Male,56,1966-06-11,58.0,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,15.0,59,55-64
2775,Dael Glentz,Female,40,1966-12-02,58.0,Account Executive,Manufacturing,Mass Customer,N,Yes,7.0,59,55-64
2848,Callie Garthshore,Female,42,1967-01-17,58.0,Analyst Programmer,Property,Mass Customer,N,Yes,13.0,58,55-64
2895,Lind Mc Ilory,Female,85,1967-03-15,57.0,Librarian,Entertainment,Mass Customer,N,Yes,5.0,58,55-64
2996,Jerrylee Shinfield,Female,67,1967-05-05,57.0,Cost Accountant,Financial Services,Mass Customer,N,No,14.0,58,55-64
3040,Kameko Kinrade,Female,87,1966-11-28,58.0,General Manager,Retail,Mass Customer,N,No,5.0,59,55-64
3073,Hernando Farnham,Male,16,1967-04-12,57.0,Nurse,Telecommunications,Affluent Customer,N,No,17.0,58,55-64
3159,Jesus MacShirie,Male,16,1967-02-01,58.0,,Financial Services,Affluent Customer,N,No,12.0,58,55-64
3171,Leif ,Male,36,1967-05-23,57.0,Account Coordinator,Financial Services,Affluent Customer,N,Yes,10.0,58,55-64
3208,Jeanne O'Meara,Female,53,1967-02-06,58.0,VP Marketing,Unknown,High Net Worth,N,No,15.0,58,55-64
3265,Isaak Higounet,Male,64,1967-06-02,57.0,Clinical Specialist,Health,High Net Worth,N,No,11.0,58,55-64
3303,Ced Cuell,Male,51,1967-02-02,58.0,Structural Engineer,Telecommunications,Affluent Customer,N,Yes,11.0,58,55-64
3445,Craggy ,Male,62,1966-06-23,58.0,Database Administrator I,Financial Services,Affluent Customer,N,Yes,11.0,59,55-64
3446,Gard Tidy,Male,8,1967-01-30,58.0,Structural Engineer,Manufacturing,Mass Customer,N,No,14.0,58,55-64
3511,Willem Spraging,Male,23,1966-12-31,58.0,Food Chemist,Health,Affluent Customer,N,No,10.0,59,55-64
